,spxl_simulation
1961-09-19,93488.10599420262
1961-09-20,97219.32103323052
1961-09-21,97346.06829577
1961-09-22,96165.11065840168
1961-09-25,92053.44414888321
1961-09-26,92091.73010220079
1961-09-27,94986.01726382594
1961-09-28,95453.76399058175
1961-09-29,96095.07154266619
1961-09-30,96790.28899948398
1961-10-01,96233.74483773694
1961-10-02,96402.89542925885
1961-10-03,96225.77814708538
1961-10-04,98168.60824415495
1961-10-05,100751.09810758919
1961-10-06,97179.06457879956
1961-10-09,101397.80407512814
1961-10-10,102154.8667386668
1961-10-11,102420.70795942031
1961-10-12,102371.5328633979
1961-10-13,101826.6974301742
1961-10-16,100969.53318230085
1961-10-17,101054.77252119636
1961-10-18,102569.40547446728
1961-10-19,103647.94667056913
1961-10-20,101599.59264911884
1961-10-23,101864.42767257837
1961-10-24,101501.13876087726
1961-10-25,103109.56638327475
1961-10-26,103648.58139061088
1961-10-27,103099.34829561114
1961-10-30,103457.27049831688
1961-10-31,105113.02848201564
1961-11-01,104962.58831307809
1961-11-02,106699.32440210886
1961-11-03,108362.44084514087
1961-11-06,110885.02582862988
1961-11-08,114966.88147741175
1961-11-09,114475.55063429967
1961-11-10,115926.7645824569
1961-11-13,116900.77406060064
1961-11-14,118815.19066121387
1961-11-15,118860.11185459033
1961-11-16,118606.57932767435
1961-11-17,118601.79756044454
1961-11-20,119093.80216537458
1961-11-21,119387.88766994943
1961-11-22,118983.88507806993
1961-11-24,119676.0598827356
1961-11-27,119721.22107902088
1961-11-28,119216.52451985692
1961-11-29,118962.47005565588
1961-11-30,117901.9466469984
1961-12-01,119412.15891099739
1961-12-04,120555.23356953214
1961-12-05,120148.56823253514
1961-12-06,120444.3780085828
1961-12-07,118983.94535828842
1961-12-08,120671.82699844272
1961-12-11,122425.77224808837
1961-12-12,123689.23449491661
1961-12-13,123122.33360802189
1961-12-14,120316.45463331205
1961-12-15,120462.03626599594
1961-12-18,119202.54110622249
1961-12-19,116706.04346876476
1961-12-20,116013.48838338687
1961-12-21,114736.43752078433
1961-12-22,114974.70619468844
1961-12-26,115505.10450522741
1961-12-27,118574.31977590667
1961-12-28,118768.12853432496
1961-12-29,118067.53531209375
1961-12-31,118895.15140102356
1962-01-01,118086.66437149659
1962-01-02,115160.66241622518
1962-01-03,115983.68653831081
1962-01-04,113582.05662188689
1962-01-05,108850.2754500451
1962-01-08,106314.48072289221
1962-01-09,106448.62021952563
1962-01-10,105566.86412038453
1962-01-11,107445.56211884166
1962-01-12,108556.4120528674
1962-01-15,107897.04779021237
1962-01-16,106028.91804147596
1962-01-17,102570.68265718204
1962-01-18,102881.82163015216
1962-01-19,104502.36570486453
1962-01-22,104771.749639649
1962-01-23,102392.24601167538
1962-01-24,102882.91583422059
1962-01-25,102653.12951294218
1962-01-26,101657.74915182321
1962-01-29,100624.11414732522
1962-01-30,101820.41557648126
1962-01-31,105564.32246424754
1962-02-01,106771.79445838054
1962-02-02,109311.1250327908
1962-02-05,109635.53923746264
1962-02-06,110007.66735058777
1962-02-07,112173.1901360871
1962-02-08,112933.28686498119
1962-02-09,112448.71616540517
1962-02-12,112348.43532632111
1962-02-13,112296.06131079816
1962-02-14,112148.08031797591
1962-02-15,113672.41664611154
1962-02-16,112944.71716760755
1962-02-19,112076.1965302682
1962-02-20,113265.50196919046
1962-02-21,111625.89216209018
1962-02-23,110859.4593961309
1962-02-26,108958.86669018184
1962-02-27,109563.60484772992
1962-02-28,110682.73194039718
1962-03-01,111064.7194516559
1962-03-02,110870.42073869082
1962-03-05,110154.82840520596
1962-03-06,109064.71646460994
1962-03-07,108638.32895794399
1962-03-08,110972.26861299857
1962-03-09,112058.6840964338
1962-03-12,111958.70797223222
1962-03-13,112908.36864482665
1962-03-14,114391.16530705121
1962-03-15,115112.45903781154
1962-03-16,114524.66158142421
1962-03-19,114084.14034933268
1962-03-20,113161.74403854342
1962-03-21,112436.49878464206
1962-03-22,111905.74192330716
1962-03-23,112139.64198775549
1962-03-26,109460.97000288607
1962-03-27,108563.81964243228
1962-03-28,110148.20034462938
1962-03-29,110002.22607137013
1962-03-30,107829.49041862322
1962-03-31,108606.90694825996
1962-04-01,107865.66480833809
1962-04-02,107023.8256860453
1962-04-03,104427.58895500388
1962-04-04,102966.46140155688
1962-04-05,104856.59546050086
1962-04-06,104532.78597214505
1962-04-09,102114.18299331416
1962-04-10,103231.21442395856
1962-04-11,102549.51184342707
1962-04-12,100251.83322860944
1962-04-13,100247.79145509588
1962-04-16,98914.96909894185
1962-04-17,100227.9140896188
1962-04-18,101862.3339276189
1962-04-19,103290.59194257541
1962-04-23,103015.37680467668
1962-04-24,102695.5482990006
1962-04-25,99316.22560498695
1962-04-26,96407.99857410991
1962-04-27,93168.94417678827
1962-04-30,89397.52669765297
1962-05-01,90683.71622826078
1962-05-02,91880.89899901701
1962-05-03,94132.79914278783
1962-05-04,92898.04331271317
1962-05-07,91968.67921882635
1962-05-08,88412.7165169968
1962-05-09,84705.52058717536
1962-05-10,81973.48855131994
1962-05-11,78411.17257661927
1962-05-14,80097.62248754733
1962-05-15,84626.07696726214
1962-05-16,84543.67029713251
1962-05-17,83198.51937377613
1962-05-18,82765.70303548731
1962-05-21,81867.53177862882
1962-05-22,77036.37705971242
1962-05-23,72473.37390424892
1962-05-24,70727.09920162226
1962-05-25,66699.04036456805
1962-05-28,53338.595175112736
1962-05-29,60775.022183129564
1962-05-31,66133.65391035673
1962-06-01,64847.82537050615
1962-06-04,57932.329136387925
1962-06-05,58840.40204962956
1962-06-06,61352.311789340434
1962-06-07,61381.36975019123
1962-06-08,61536.54955550379
1962-06-11,59544.26091454148
1962-06-12,54969.454254645876
1962-06-13,52508.54046043698
1962-06-14,49185.61879523939
1962-06-15,53420.48921027646
1962-06-18,52988.227433183194
1962-06-19,52415.70912014174
1962-06-20,50261.847103515975
1962-06-21,46984.2704143678
1962-06-22,44588.887509290296
1962-06-25,44003.06937969362
1962-06-26,43674.10127731632
1962-06-27,44373.52519418134
1962-06-28,48952.50651112765
1962-06-29,49868.22373573494
1962-06-30,50327.49430773276
1962-07-01,49960.10359928632
1962-07-02,52996.76144982697
1962-07-03,54787.75114332807
1962-07-05,55716.611080064155
1962-07-06,53831.30912371621
1962-07-09,54921.676789419675
1962-07-10,56813.31934030666
1962-07-11,58390.27719480305
1962-07-12,59298.213685162045
1962-07-13,58682.71952281589
1962-07-16,58680.35365823434
1962-07-17,55481.66010494474
1962-07-18,53779.2162256679
1962-07-19,54408.610294872466
1962-07-20,55534.71461888106
1962-07-23,55503.143252775786
1962-07-24,54211.049637125994
1962-07-25,54497.419577371285
1962-07-26,55392.898052114906
1962-07-27,56649.37548941929
1962-07-30,58518.900827975376
1962-07-31,60261.88949926033
1962-08-01,58344.36599379925
1962-08-02,59039.11528611818
1962-08-03,59464.404099283354
1962-08-06,58326.333779803965
1962-08-07,57142.30894060097
1962-08-08,57588.288378521465
1962-08-09,57766.21768573579
1962-08-10,57703.68126087268
1962-08-13,57942.00178252219
1962-08-14,59809.732545044535
1962-08-15,61070.25636855982
1962-08-16,61005.32580921449
1962-08-17,62157.63659564369
1962-08-20,63292.74182473591
1962-08-21,62490.63549201249
1962-08-22,64581.00278409426
1962-08-23,64319.13091566123
1962-08-24,63928.68699520047
1962-08-27,63829.5309658688
1962-08-28,61383.11293187737
1962-08-29,60973.43292832195
1962-08-30,61033.34099071281
1962-08-31,62943.96044634226
1962-09-01,62506.49992124018
1962-09-04,60727.75278868129
1962-09-05,59356.43499731522
1962-09-06,60089.36526894862
1962-09-07,60148.72065561164
1962-09-10,60362.65798823761
1962-09-11,60793.96493953685
1962-09-12,61569.72651438087
1962-09-13,61127.762604238094
1962-09-14,61718.86643267229
1962-09-17,62313.76838009642
1962-09-18,62153.03632573305
1962-09-19,61897.83944403695
1962-09-20,60603.83689738103
1962-09-21,57961.486763563866
1962-09-24,54764.19100019911
1962-09-25,55719.35941014474
1962-09-26,53340.049388672
1962-09-27,52254.943013288
1962-09-28,53658.294684231136
1962-09-30,54137.71458018505
1962-10-01,51513.36592652329
1962-10-02,53210.13282424009
1962-10-03,53378.72098950002
1962-10-04,54916.34261121496
1962-10-05,55989.20750755048
1962-10-08,55986.950235152945
1962-10-09,56367.29474558696
1962-10-10,56483.27825030571
1962-10-11,55918.52768660681
1962-10-12,55622.22903782928
1962-10-15,56557.60152236735
1962-10-16,55992.41765852143
1962-10-17,55431.01202827216
1962-10-18,53821.095678878315
1962-10-19,51669.52103701499
1962-10-22,49910.727182807466
1962-10-23,45903.877604778434
1962-10-24,50330.21138870626
1962-10-25,48906.06433061101
1962-10-26,48501.68933394953
1962-10-29,51647.808317371
1962-10-30,53925.94154716343
1962-10-31,54369.398029825454
1962-11-01,55714.0491764853
1962-11-02,57555.28552419909
1962-11-05,59346.890111086075
1962-11-07,60442.95199507447
1962-11-08,59235.98316477057
1962-11-09,60635.266446334674
1962-11-12,63139.52281308409
1962-11-13,62723.74344740927
1962-11-14,64936.48630259093
1962-11-15,64318.61561067672
1962-11-16,64927.351814975336
1962-11-19,63823.9047548221
1962-11-20,65837.83732525648
1962-11-21,67011.4421024083
1962-11-23,69422.07799506468
1962-11-26,68810.11566487925
1962-11-27,70052.11041855562
1962-11-28,71377.01595864054
1962-11-29,72373.78768061452
1962-11-30,72485.9094929774
1962-12-01,71965.82309236529
1962-12-03,70853.26901327171
1962-12-04,73252.6060096371
1962-12-05,72372.58608567996
1962-12-06,74248.87663959849
1962-12-07,74706.03392386978
1962-12-10,71895.32269896725
1962-12-11,72065.61025168345
1962-12-12,73138.14183797796
1962-12-13,72399.48047820288
1962-12-14,72918.51293005797
1962-12-17,72216.3350547332
1962-12-18,71171.34426610485
1962-12-19,72922.82618442946
1962-12-20,73758.87623575717
1962-12-21,73121.86858060285
1962-12-24,73083.90753576941
1962-12-26,74446.24849129301
1962-12-27,74124.29300562905
1962-12-28,74227.31069737762
1962-12-31,75350.4098730459
1963-01-01,74802.23564121948
1963-01-02,73341.11326898898
1963-01-03,76953.15856571645
1963-01-04,78435.48391728992
1963-01-07,78395.65160749156
1963-01-08,80666.58221550875
1963-01-09,80102.61878275308
1963-01-10,80545.86195278361
1963-01-11,81065.39352277643
1963-01-14,82374.66841369132
1963-01-15,82030.24043179142
1963-01-16,80363.89144718797
1963-01-17,82075.54142180778
1963-01-18,82261.27083924624
1963-01-21,82636.56951146279
1963-01-22,83240.87115540242
1963-01-23,83924.40882360993
1963-01-24,84419.80255197313
1963-01-25,85071.20656065608
1963-01-28,86306.67791641274
1963-01-29,86264.12973220578
1963-01-30,84775.79008396184
1963-01-31,86819.30787731035
1963-02-01,86614.81572824686
1963-02-04,86062.71533699108
1963-02-05,85825.14383665673
1963-02-06,86951.1365965244
1963-02-07,86044.05687202014
1963-02-08,86040.58790213834
1963-02-11,84437.77051791441
1963-02-12,84704.01246417763
1963-02-13,85935.83752428478
1963-02-14,86711.82068346787
1963-02-15,86943.58762543723
1963-02-18,87372.08896078207
1963-02-19,86107.63426109347
1963-02-20,84660.38347202113
1963-02-21,85004.18716216498
1963-02-25,83221.24666275531
1963-02-26,83256.03901949413
1963-02-27,81497.7858225579
1963-02-28,79448.84844715317
1963-03-01,78167.21683361351
1963-03-04,80432.2671651924
1963-03-05,80503.57963397598
1963-03-06,80910.68593656391
1963-03-07,82442.05950990833
1963-03-08,82704.02585951316
1963-03-11,83384.30049537671
1963-03-12,83991.89070921853
1963-03-13,84909.40709414455
1963-03-14,83707.87626511513
1963-03-15,84967.78352806545
1963-03-18,83727.15459309953
1963-03-19,83187.80274183133
1963-03-20,85014.13329773753
1963-03-21,84623.98885111714
1963-03-22,85931.3969771452
1963-03-25,86005.81607066504
1963-03-26,86742.78196002814
1963-03-27,87836.62539542878
1963-03-28,87437.90628257749
1963-03-29,87394.97496391949
1963-03-31,88105.9054504763
1963-04-01,88575.324040137
1963-04-02,88531.99548360065
1963-04-03,90594.72257691211
1963-04-04,92568.11029671947
1963-04-05,94324.33620164124
1963-04-08,95315.15784745068
1963-04-09,95019.19332693699
1963-04-10,94349.06485742949
1963-04-11,96334.74003633927
1963-04-15,97675.64410816455
1963-04-16,97883.78068727291
1963-04-17,96945.44633375076
1963-04-18,96814.94471572504
1963-04-19,98244.52106356368
1963-04-22,98538.57189614649
1963-04-23,99515.70206931914
1963-04-24,100327.51836573142
1963-04-25,100496.1586099245
1963-04-26,100232.77763588767
1963-04-29,100013.04920163075
1963-04-30,101442.79599673569
1963-05-01,101436.82992054055
1963-05-02,102302.55863958607
1963-05-03,101686.1102760274
1963-05-06,99503.95602144267
1963-05-07,99113.56193183792
1963-05-08,101550.29453444356
1963-05-09,103025.70446649773
1963-05-10,103768.42792846334
1963-05-13,103587.69383964084
1963-05-14,102393.00577934126
1963-05-15,103351.41424299059
1963-05-16,102554.8328576692
1963-05-17,102725.88524815453
1963-05-20,101274.8915278877
1963-05-21,102052.51866015741
1963-05-22,102048.40428983989
1963-05-23,101869.6947783752
1963-05-24,101516.81412613472
1963-05-27,100860.32573769157
1963-05-28,101462.54299311092
1963-05-29,102849.7399171697
1963-05-31,105707.22137944946
1963-06-01,104917.05989963807
1963-06-03,104423.80542252297
1963-06-04,104463.88951962943
1963-06-05,103706.12829786821
1963-06-06,103922.51797941707
1963-06-07,103167.40927290115
1963-06-10,101097.2556664645
1963-06-11,101483.44787241083
1963-06-12,103131.40063276346
1963-06-13,102336.28604719925
1963-06-14,102419.57666638782
1963-06-17,101103.29745105167
1963-06-18,101402.74805988591
1963-06-19,101702.77690665725
1963-06-20,101350.45524695115
1963-06-21,102388.67338900061
1963-06-24,102165.90884689159
1963-06-25,101463.23702261542
1963-06-26,98721.21662597859
1963-06-27,97266.4827819789
1963-06-28,98529.98151851803
1963-06-30,99299.4695184523
1963-07-01,96315.9131496594
1963-07-02,98829.71903886537
1963-07-03,100874.6215407505
1963-07-05,102082.08421335502
1963-07-08,99984.56053496605
1963-07-09,101270.8508291469
1963-07-10,100616.10421132314
1963-07-11,100050.60297200433
1963-07-12,99530.24023316758
1963-07-15,97639.66069089375
1963-07-16,97381.75668910475
1963-07-17,96490.49745499513
1963-07-18,94638.81919742045
1963-07-19,94054.65176687954
1963-07-22,92193.17651987348
1963-07-23,92230.20114852514
1963-07-24,93733.97996116822
1963-07-25,93647.84602319126
1963-07-26,94796.48636921316
1963-07-29,95332.05432122361
1963-07-30,97702.1415430955
1963-07-31,98011.72144114181
1963-08-01,96939.08350515328
1963-08-02,97903.59631230783
1963-08-05,99637.31506083951
1963-08-06,101605.74387852591
1963-08-07,100689.41557447398
1963-08-08,100944.41120398285
1963-08-09,102929.8460846088
1963-08-12,103407.60165358894
1963-08-13,104282.39731532925
1963-08-14,105515.61216696166
1963-08-15,106892.0894241577
1963-08-16,107381.96194783841
1963-08-19,107152.34237805041
1963-08-20,106878.01920547866
1963-08-21,106469.45442123085
1963-08-22,107585.2642309378
1963-08-23,108573.47077888703
1963-08-26,109249.95627231401
1963-08-27,107467.98621649019
1963-08-28,109807.77201543194
1963-08-29,110352.09270130965
1963-08-30,111907.48025485213
1963-08-31,112773.04922885893
1963-09-01,111820.11696287508
1963-09-03,112555.95359983036
1963-09-04,112458.44790432241
1963-09-05,114125.93304254644
1963-09-06,113370.89606356746
1963-09-09,112152.33220089208
1963-09-10,114048.41713350243
1963-09-11,115028.20278413298
1963-09-12,114787.87531486565
1963-09-13,114877.38140453733
1963-09-16,114401.75741780469
1963-09-17,114632.00617247113
1963-09-18,113122.36930837236
1963-09-19,115075.68640083334
1963-09-20,115448.25068443069
1963-09-23,113837.06696856998
1963-09-24,115423.9683883393
1963-09-25,113482.4409838209
1963-09-26,110582.02242168966
1963-09-27,109934.91229445722
1963-09-30,108797.1197700994
1963-10-01,110221.51061943693
1963-10-02,110583.36188713375
1963-10-03,113010.81515342584
1963-10-04,113099.34277847517
1963-10-07,112396.15510876155
1963-10-08,111927.82027336354
1963-10-09,108546.99572656602
1963-10-10,110037.81317096454
1963-10-11,110353.43145841615
1963-10-14,110486.43635795843
1963-10-15,110940.42730395353
1963-10-16,113556.22798572316
1963-10-17,114905.55222311484
1963-10-18,115183.23347290857
1963-10-21,115461.34947889547
1963-10-22,113474.12959957682
1963-10-23,113656.19450325855
1963-10-24,114959.43234983143
1963-10-25,118390.41709384447
1963-10-28,120641.16138725403
1963-10-29,120539.091402666
1963-10-30,117328.94086015038
1963-10-31,119223.36070938973
1963-11-01,117299.49777006515
1963-11-04,115483.53771839522
1963-11-06,112460.12004925693
1963-11-07,113614.01339274365
1963-11-08,115009.01732208635
1963-11-11,115756.87442606583
1963-11-12,114382.42515916523
1963-11-13,114658.95734245353
1963-11-14,113058.5711753404
1963-11-15,110264.36130332532
1963-11-18,107882.43023425707
1963-11-19,108193.48260209101
1963-11-20,111168.56142013594
1963-11-21,106843.60427312121
1963-11-22,97843.65938275776
1963-11-26,109520.21496583146
1963-11-27,108925.69314439148
1963-11-29,113353.72407065498
1963-11-30,114230.47928326673
1963-12-01,113225.25106557398
1963-12-02,115215.23640420286
1963-12-03,115022.88876648061
1963-12-04,115861.9401163347
1963-12-05,118117.97085406289
1963-12-06,116777.46911820854
1963-12-09,116583.38749069981
1963-12-10,116720.54985532638
1963-12-11,116289.93320976572
1963-12-12,116332.46264391363
1963-12-13,117036.03276030942
1963-12-16,118169.14446823589
1963-12-17,120263.72746811763
1963-12-18,119727.87284443254
1963-12-19,118616.11247058975
1963-12-20,118037.36705441638
1963-12-23,115791.99105877479
1963-12-24,116540.35351079222
1963-12-26,118189.93407678383
1963-12-27,118757.68102055481
1963-12-30,119327.19916532835
1963-12-31,122446.79730938507
1964-01-01,121369.26549306248
1964-01-02,123354.31229215249
1964-01-03,123692.76222956875
1964-01-06,124523.3060899292
1964-01-07,124617.0421305874
1964-01-08,126143.17273338937
1964-01-09,127532.29615439674
1964-01-10,127326.52188883277
1964-01-13,127221.19909159317
1964-01-14,127917.10521523378
1964-01-15,129319.09317814898
1964-01-16,128858.31318970329
1964-01-17,128903.59252517488
